GFF Download Link	Organellar genome(s)	VEuPathDB Project	Chromosomes	Supercontigs	Contigs	Available for community annotation	BUSCO Genomic	BUSCO Lineage Dataset	BUSCO Protein	Genome Source	Genome Version/Assembly ID	Mega base Pairs	Structural Annotation Source	Structural Annotation Version	Is Reference Strain	Organism	Species	Species NCBI taxon ID	Strain	Strain NCBI taxon ID	CDS Fasta Download Link	Genome Fasta Download Link	Protein Fasta Download Link	Transcript Fasta Download Link	ChIP chip	EC#	ESTs	Genes	GO terms	Microarray	Non Protein coding genes	Orthologs	Popset Sequences	Protein coding genes	Proteomics	Pseudogenes	RNA Seq	RT-PCR	SNPs	TFBS	User comments
http://FungiDB.org/common/downloads/Current_Release/FproliferatumNRRL62905/gff/data/FungiDB-68_FproliferatumNRRL62905.gff	no	FungiDB	0	0	155	N/A	N/A	N/A	N/A	GenBank	GCA_900029915.1	43.17	GenBank	Dec 06, 2016	no	Fusarium proliferatum strain NRRL62905	Fusarium proliferatum	948311	strain NRRL62905	N/A	http://FungiDB.org/common/downloads/Current_Release/FproliferatumNRRL62905/fasta/data/FungiDB-68_FproliferatumNRRL62905_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/FproliferatumNRRL62905/fasta/data/FungiDB-68_FproliferatumNRRL62905_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/FproliferatumNRRL62905/fasta/data/FungiDB-68_FproliferatumNRRL62905_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/FproliferatumNRRL62905/fasta/data/FungiDB-68_FproliferatumNRRL62905_AnnotatedTranscripts.fasta	N/A	1039	N/A	15602	8779	N/A	348	15254	115911	15254	N/A	0	N/A	N/A	N/A	N/A	1
http://FungiDB.org/common/downloads/Current_Release/FsolaniFSSC5MPISDFRAT0091/gff/data/FungiDB-68_FsolaniFSSC5MPISDFRAT0091.gff	no	FungiDB	0	74	0	Apollo	N/A	N/A	N/A	INSDC	GCF_020744495.1	52.93	RefSeq	Feb 02, 2022	yes	Fusarium solani FSSC 5 MPI-SDFR-AT-0091	Fusarium solani	169388	FSSC 5 MPI-SDFR-AT-0091	N/A	http://FungiDB.org/common/downloads/Current_Release/FsolaniFSSC5MPISDFRAT0091/fasta/data/FungiDB-68_FsolaniFSSC5MPISDFRAT0091_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/FsolaniFSSC5MPISDFRAT0091/fasta/data/FungiDB-68_FsolaniFSSC5MPISDFRAT0091_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/FsolaniFSSC5MPISDFRAT0091/fasta/data/FungiDB-68_FsolaniFSSC5MPISDFRAT0091_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/FsolaniFSSC5MPISDFRAT0091/fasta/data/FungiDB-68_FsolaniFSSC5MPISDFRAT0091_AnnotatedTranscripts.fasta	N/A	7	N/A	17940	9116	N/A	286	17654	125141	17654	N/A	3	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/HcapsulatumG184AR/gff/data/FungiDB-68_HcapsulatumG184AR.gff	yes	FungiDB	0	11	0	N/A	N/A	N/A	N/A	INSDC	GCA_017607465.1	30.99	GenBank	Mar 29, 2021	no	Histoplasma capsulatum G184AR	Histoplasma capsulatum	5037	G184AR	N/A	http://FungiDB.org/common/downloads/Current_Release/HcapsulatumG184AR/fasta/data/FungiDB-68_HcapsulatumG184AR_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/HcapsulatumG184AR/fasta/data/FungiDB-68_HcapsulatumG184AR_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/HcapsulatumG184AR/fasta/data/FungiDB-68_HcapsulatumG184AR_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/HcapsulatumG184AR/fasta/data/FungiDB-68_HcapsulatumG184AR_AnnotatedTranscripts.fasta	N/A	789	N/A	12723	5507	N/A	3308	9415	2814	9415	N/A	0	12723	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/HcapsulatumWU24/gff/data/FungiDB-68_HcapsulatumWU24.gff	yes	FungiDB	7	0	0	N/A	N/A	N/A	N/A	INSDC	GCA_017310585.1	32.53	GenBank	Mar 09, 2021	no	Histoplasma capsulatum WU24	Histoplasma capsulatum	5037	WU24	N/A	http://FungiDB.org/common/downloads/Current_Release/HcapsulatumWU24/fasta/data/FungiDB-68_HcapsulatumWU24_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/HcapsulatumWU24/fasta/data/FungiDB-68_HcapsulatumWU24_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/HcapsulatumWU24/fasta/data/FungiDB-68_HcapsulatumWU24_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/HcapsulatumWU24/fasta/data/FungiDB-68_HcapsulatumWU24_AnnotatedTranscripts.fasta	N/A	N/A	2135	9195	5250	N/A	115	9080	2424	9080	N/A	0	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/HguilliermondiiUTAD222/gff/data/FungiDB-68_HguilliermondiiUTAD222.gff	no	FungiDB	0	208	0	Apollo	N/A	N/A	N/A	INSDC	GCA_900119595.1	9.04	GenBank	Feb 02, 2017	yes	Hanseniaspora guilliermondii strain UTAD222	Hanseniaspora guilliermondii	56406	strain UTAD222	N/A	http://FungiDB.org/common/downloads/Current_Release/HguilliermondiiUTAD222/fasta/data/FungiDB-68_HguilliermondiiUTAD222_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/HguilliermondiiUTAD222/fasta/data/FungiDB-68_HguilliermondiiUTAD222_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/HguilliermondiiUTAD222/fasta/data/FungiDB-68_HguilliermondiiUTAD222_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/HguilliermondiiUTAD222/fasta/data/FungiDB-68_HguilliermondiiUTAD222_AnnotatedTranscripts.fasta	N/A	565	N/A	4152	3107	N/A	82	4070	2491	4070	N/A	0	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/HuvarumAWRI3580/gff/data/FungiDB-68_HuvarumAWRI3580.gff	no	FungiDB	0	18	0	Apollo	N/A	N/A	N/A	INSDC	GCA_001747055.1	8.81	GenBank	Sep 27, 2016	yes	Hanseniaspora uvarum strain AWRI3580	Hanseniaspora uvarum	29833	strain AWRI3580	N/A	http://FungiDB.org/common/downloads/Current_Release/HuvarumAWRI3580/fasta/data/FungiDB-68_HuvarumAWRI3580_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/HuvarumAWRI3580/fasta/data/FungiDB-68_HuvarumAWRI3580_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/HuvarumAWRI3580/fasta/data/FungiDB-68_HuvarumAWRI3580_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/HuvarumAWRI3580/fasta/data/FungiDB-68_HuvarumAWRI3580_AnnotatedTranscripts.fasta	N/A	653	N/A	4061	3027	N/A	0	4061	159	4061	N/A	0	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/HvastatrixRaceXXXIII/gff/data/FungiDB-68_HvastatrixRaceXXXIII.gff	no	FungiDB	0	116756	0	Apollo	N/A	N/A	N/A	INSDC	GCA_004125335.1	543.61	CaixetaLab	Feb 14, 2022	yes	Hemileia vastatrix Race XXXIII	Hemileia vastatrix	203904	Race XXXIII	N/A	http://FungiDB.org/common/downloads/Current_Release/HvastatrixRaceXXXIII/fasta/data/FungiDB-68_HvastatrixRaceXXXIII_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/HvastatrixRaceXXXIII/fasta/data/FungiDB-68_HvastatrixRaceXXXIII_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/HvastatrixRaceXXXIII/fasta/data/FungiDB-68_HvastatrixRaceXXXIII_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/HvastatrixRaceXXXIII/fasta/data/FungiDB-68_HvastatrixRaceXXXIII_AnnotatedTranscripts.fasta	N/A	2	N/A	12854	6481	N/A	284	12570	24	12570	N/A	0	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/LprolificansJHH5317/gff/data/FungiDB-68_LprolificansJHH5317.gff	yes	FungiDB	0	0	1624	Apollo	N/A	N/A	N/A	GenBank	GCA_002276285.1	37.63	GenBank	Dec 19, 2017	yes	Lomentospora prolificans JHH-5317	Lomentospora prolificans	41688	JHH-5317	N/A	http://FungiDB.org/common/downloads/Current_Release/LprolificansJHH5317/fasta/data/FungiDB-68_LprolificansJHH5317_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/LprolificansJHH5317/fasta/data/FungiDB-68_LprolificansJHH5317_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/LprolificansJHH5317/fasta/data/FungiDB-68_LprolificansJHH5317_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/LprolificansJHH5317/fasta/data/FungiDB-68_LprolificansJHH5317_AnnotatedTranscripts.fasta	N/A	1266	N/A	8768	6373	N/A	208	8560	207	8560	N/A	0	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/LramosaKPH11/gff/data/FungiDB-68_LramosaKPH11.gff	no	FungiDB	10	0	0	N/A	N/A	N/A	N/A	INSDC	GCA_008728235.1	31.89	N/A	N/A	yes	Lichtheimia ramosa KPH11	Lichtheimia ramosa	688394	KPH11	N/A	http://FungiDB.org/common/downloads/Current_Release/LramosaKPH11/fasta/data/FungiDB-68_LramosaKPH11_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/LramosaKPH11/fasta/data/FungiDB-68_LramosaKPH11_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/LramosaKPH11/fasta/data/FungiDB-68_LramosaKPH11_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/LramosaKPH11/fasta/data/FungiDB-68_LramosaKPH11_AnnotatedTranscripts.fasta	N/A	N/A	N/A	N/A	N/A	N/A	0	N/A	N/A	0	N/A	0	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/MfructicolaCPMC6/gff/data/FungiDB-68_MfructicolaCPMC6.gff	no	FungiDB	0	99	0	Apollo	N/A	N/A	N/A	INSDC	GCA_016906325.1	42.96	GenBank	Feb 18, 2021	yes	Monilinia fructicola CPMC6	Monilinia fructicola	38448	CPMC6	N/A	http://FungiDB.org/common/downloads/Current_Release/MfructicolaCPMC6/fasta/data/FungiDB-68_MfructicolaCPMC6_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/MfructicolaCPMC6/fasta/data/FungiDB-68_MfructicolaCPMC6_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/MfructicolaCPMC6/fasta/data/FungiDB-68_MfructicolaCPMC6_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/MfructicolaCPMC6/fasta/data/FungiDB-68_MfructicolaCPMC6_AnnotatedTranscripts.fasta	N/A	6	N/A	10085	5872	N/A	0	10085	348	10085	N/A	0	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/Mmycetomatismm55/gff/data/FungiDB-68_Mmycetomatismm55.gff	no	FungiDB	0	804	0	Apollo	N/A	N/A	N/A	INSDC	GCA_001275765.2	36.7	GenBank	Mar 09, 2016	yes	Madurella mycetomatis mm55	Madurella mycetomatis	100816	mm55	N/A	http://FungiDB.org/common/downloads/Current_Release/Mmycetomatismm55/fasta/data/FungiDB-68_Mmycetomatismm55_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/Mmycetomatismm55/fasta/data/FungiDB-68_Mmycetomatismm55_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/Mmycetomatismm55/fasta/data/FungiDB-68_Mmycetomatismm55_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/Mmycetomatismm55/fasta/data/FungiDB-68_Mmycetomatismm55_AnnotatedTranscripts.fasta	N/A	28	N/A	10707	7427	N/A	0	10707	52	10707	N/A	0	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/MpachydermatisCBS1879/gff/data/FungiDB-68_MpachydermatisCBS1879.gff	no	FungiDB	0	91	0	Apollo	N/A	N/A	N/A	INSDC	GCA_001278385.1	8.15	GenBank	Sep 02, 2015	yes	Malassezia pachydermatis CBS 1879	Malassezia pachydermatis	77020	CBS 1879	N/A	http://FungiDB.org/common/downloads/Current_Release/MpachydermatisCBS1879/fasta/data/FungiDB-68_MpachydermatisCBS1879_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/MpachydermatisCBS1879/fasta/data/FungiDB-68_MpachydermatisCBS1879_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/MpachydermatisCBS1879/fasta/data/FungiDB-68_MpachydermatisCBS1879_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/MpachydermatisCBS1879/fasta/data/FungiDB-68_MpachydermatisCBS1879_AnnotatedTranscripts.fasta	N/A	607	N/A	4202	3452	N/A	0	4202	6336	4202	N/A	0	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/MrestrictaKCTC27527/gff/data/FungiDB-68_MrestrictaKCTC27527.gff	yes	FungiDB	9	0	0	Apollo	N/A	N/A	N/A	GenBank	GCA_003290485.1	7.37	GenBank	Jul 09, 2018	yes	Malassezia restricta KCTC 27527	Malassezia restricta	76775	KCTC 27527	N/A	http://FungiDB.org/common/downloads/Current_Release/MrestrictaKCTC27527/fasta/data/FungiDB-68_MrestrictaKCTC27527_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/MrestrictaKCTC27527/fasta/data/FungiDB-68_MrestrictaKCTC27527_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/MrestrictaKCTC27527/fasta/data/FungiDB-68_MrestrictaKCTC27527_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/MrestrictaKCTC27527/fasta/data/FungiDB-68_MrestrictaKCTC27527_AnnotatedTranscripts.fasta	N/A	448	N/A	4544	3013	N/A	138	4406	9862	4406	N/A	0	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/NalbidaJCM2334/gff/data/FungiDB-68_NalbidaJCM2334.gff	no	FungiDB	0	0	74	N/A	N/A	N/A	N/A	GenBank	GCA_001599735.1	20.7	n/a	n/a	no	Naganishia albida JCM2334	Naganishia albida	100951	JCM2334	N/A	http://FungiDB.org/common/downloads/Current_Release/NalbidaJCM2334/fasta/data/FungiDB-68_NalbidaJCM2334_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/NalbidaJCM2334/fasta/data/FungiDB-68_NalbidaJCM2334_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/NalbidaJCM2334/fasta/data/FungiDB-68_NalbidaJCM2334_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/NalbidaJCM2334/fasta/data/FungiDB-68_NalbidaJCM2334_AnnotatedTranscripts.fasta	N/A	N/A	N/A	N/A	N/A	N/A	0	N/A	N/A	0	N/A	0	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/NalbidaNRRLY1402/gff/data/FungiDB-68_NalbidaNRRLY1402.gff	no	FungiDB	0	0	834	N/A	N/A	N/A	N/A	GenBank	GCA_001444555.1	24.81	GenBank	Jul 26, 2016	yes	Naganishia albida NRRL Y-1402	Naganishia albida	100951	NRRL Y-1402	N/A	http://FungiDB.org/common/downloads/Current_Release/NalbidaNRRLY1402/fasta/data/FungiDB-68_NalbidaNRRLY1402_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/NalbidaNRRLY1402/fasta/data/FungiDB-68_NalbidaNRRLY1402_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/NalbidaNRRLY1402/fasta/data/FungiDB-68_NalbidaNRRLY1402_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/NalbidaNRRLY1402/fasta/data/FungiDB-68_NalbidaNRRLY1402_AnnotatedTranscripts.fasta	N/A	N/A	N/A	N/A	N/A	N/A	0	N/A	N/A	0	N/A	0	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/NglabratusBG2/gff/data/FungiDB-68_NglabratusBG2.gff	no	FungiDB	13	0	0	N/A	N/A	N/A	N/A	INSDC	GCA_014217725.1	12.7	GenBank	Aug 17, 2020	no	Nakaseomyces glabratus BG2	Nakaseomyces glabratus	5478	BG2	N/A	http://FungiDB.org/common/downloads/Current_Release/NglabratusBG2/fasta/data/FungiDB-68_NglabratusBG2_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/NglabratusBG2/fasta/data/FungiDB-68_NglabratusBG2_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/NglabratusBG2/fasta/data/FungiDB-68_NglabratusBG2_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/NglabratusBG2/fasta/data/FungiDB-68_NglabratusBG2_AnnotatedTranscripts.fasta	N/A	3	9	5481	4172	N/A	261	5220	87932	5220	N/A	14	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/NglabratusBG3993/gff/data/FungiDB-68_NglabratusBG3993.gff	no	FungiDB	13	0	0	N/A	N/A	N/A	N/A	INSDC	GCA_020450195.1	12.73	GenBank	Oct 13, 2021	no	Nakaseomyces glabratus BG3993	Nakaseomyces glabratus	5478	BG3993	N/A	http://FungiDB.org/common/downloads/Current_Release/NglabratusBG3993/fasta/data/FungiDB-68_NglabratusBG3993_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/NglabratusBG3993/fasta/data/FungiDB-68_NglabratusBG3993_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/NglabratusBG3993/fasta/data/FungiDB-68_NglabratusBG3993_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/NglabratusBG3993/fasta/data/FungiDB-68_NglabratusBG3993_AnnotatedTranscripts.fasta	N/A	N/A	9	5487	3953	N/A	254	5233	87903	5233	N/A	19	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/NglabratusCBS1382020/gff/data/FungiDB-68_NglabratusCBS1382020.gff	no	FungiDB	13	0	0	N/A	N/A	N/A	N/A	INSDC	GCA_010111755.1	12.73	GenBank	Jul 07, 2020	no	Nakaseomyces glabratus CBS138 2020	Nakaseomyces glabratus	5478	CBS138 2020	N/A	http://FungiDB.org/common/downloads/Current_Release/NglabratusCBS1382020/fasta/data/FungiDB-68_NglabratusCBS1382020_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/NglabratusCBS1382020/fasta/data/FungiDB-68_NglabratusCBS1382020_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/NglabratusCBS1382020/fasta/data/FungiDB-68_NglabratusCBS1382020_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/NglabratusCBS1382020/fasta/data/FungiDB-68_NglabratusCBS1382020_AnnotatedTranscripts.fasta	N/A	3	9	5508	4037	N/A	250	5258	87916	5258	N/A	11	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/NglabratusDSY562/gff/data/FungiDB-68_NglabratusDSY562.gff	yes	FungiDB	13	5	0	N/A	N/A	N/A	N/A	INSDC	GCA_002219185.1	12.73	GenBank	Jul 14, 2017	no	Nakaseomyces glabratus DSY562	Nakaseomyces glabratus	5478	DSY562	N/A	http://FungiDB.org/common/downloads/Current_Release/NglabratusDSY562/fasta/data/FungiDB-68_NglabratusDSY562_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/NglabratusDSY562/fasta/data/FungiDB-68_NglabratusDSY562_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/NglabratusDSY562/fasta/data/FungiDB-68_NglabratusDSY562_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/NglabratusDSY562/fasta/data/FungiDB-68_NglabratusDSY562_AnnotatedTranscripts.fasta	N/A	2	9	5543	4008	N/A	253	5290	77821	5290	N/A	0	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/PaphanisDRCT72020/gff/data/FungiDB-68_PaphanisDRCT72020.gff	no	FungiDB	0	12702	0	Apollo	N/A	N/A	N/A	INSDC	GCA_022627015.2	56.24	GenBank	Mar 18, 2022	yes	Podosphaera aphanis DRCT72020	Podosphaera aphanis	79252	DRCT72020	N/A	http://FungiDB.org/common/downloads/Current_Release/PaphanisDRCT72020/fasta/data/FungiDB-68_PaphanisDRCT72020_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/PaphanisDRCT72020/fasta/data/FungiDB-68_PaphanisDRCT72020_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/PaphanisDRCT72020/fasta/data/FungiDB-68_PaphanisDRCT72020_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/PaphanisDRCT72020/fasta/data/FungiDB-68_PaphanisDRCT72020_AnnotatedTranscripts.fasta	N/A	N/A	N/A	17469	7075	N/A	31	17438	250	17438	N/A	31	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/PattinorumCBS131958/gff/data/FungiDB-68_PattinorumCBS131958.gff	no	FungiDB	0	131	0	Apollo	C:  87.8%[S:  87.4%,D:   0.4%],F:   5.3%,M:   6.9%,n:6265	chaetothyriales_odb10	C:  87.1%[S:  86.8%,D:   0.4%],F:   4.7%,M:   8.1%,n:6265	INSDC	GCF_001299255.1	30.36	RefSeq	Aug 28, 2017	yes	Phialophora attinorum CBS 131958	Phialophora attinorum	1664694	CBS 131958	N/A	http://FungiDB.org/common/downloads/Current_Release/PattinorumCBS131958/fasta/data/FungiDB-68_PattinorumCBS131958_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/PattinorumCBS131958/fasta/data/FungiDB-68_PattinorumCBS131958_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/PattinorumCBS131958/fasta/data/FungiDB-68_PattinorumCBS131958_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/PattinorumCBS131958/fasta/data/FungiDB-68_PattinorumCBS131958_AnnotatedTranscripts.fasta	N/A	23	N/A	11848	7844	N/A	0	11848	1	11848	N/A	0	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/Pcactorum10300/gff/data/FungiDB-68_Pcactorum10300.gff	no	FungiDB	0	4623	0	Apollo	C: 100.0%[S:  99.0%,D:   1.0%],F:   0.0%,M:   0.0%,n:100	stramenopiles_odb10	C: 100.0%[S:  99.0%,D:   1.0%],F:   0.0%,M:   0.0%,n:100	INSDC	GCA_003287315.1	59.25	GenBank	Jul 03, 2018	yes	Phytophthora cactorum 10300	Phytophthora cactorum	29920	10300	N/A	http://FungiDB.org/common/downloads/Current_Release/Pcactorum10300/fasta/data/FungiDB-68_Pcactorum10300_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/Pcactorum10300/fasta/data/FungiDB-68_Pcactorum10300_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/Pcactorum10300/fasta/data/FungiDB-68_Pcactorum10300_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/Pcactorum10300/fasta/data/FungiDB-68_Pcactorum10300_AnnotatedTranscripts.fasta	N/A	14	134	23884	11307	N/A	15	23869	75340	23869	N/A	15	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/PcanisCanA/gff/data/FungiDB-68_PcanisCanA.gff	no	FungiDB	0	33	0	Apollo	N/A	N/A	N/A	INSDC	GCA_017788925.1	7.38	GenBank	Apr 05, 2021	yes	Pneumocystis canis CanA	Pneumocystis canis	2698477	CanA	N/A	http://FungiDB.org/common/downloads/Current_Release/PcanisCanA/fasta/data/FungiDB-68_PcanisCanA_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/PcanisCanA/fasta/data/FungiDB-68_PcanisCanA_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/PcanisCanA/fasta/data/FungiDB-68_PcanisCanA_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/PcanisCanA/fasta/data/FungiDB-68_PcanisCanA_AnnotatedTranscripts.fasta	N/A	N/A	N/A	3113	2317	N/A	38	3075	10704	3075	N/A	0	N/A	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/PcinnamomiGKB4/gff/data/FungiDB-68_PcinnamomiGKB4.gff	no	FungiDB	0	133	0	Apollo	N/A	N/A	N/A	INSDC	GCA_018691715.1	109.7	GenBank	Jun 03, 2021	yes	Phytophthora cinnamomi GKB4	Phytophthora cinnamomi	4785	GKB4	N/A	http://FungiDB.org/common/downloads/Current_Release/PcinnamomiGKB4/fasta/data/FungiDB-68_PcinnamomiGKB4_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/PcinnamomiGKB4/fasta/data/FungiDB-68_PcinnamomiGKB4_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/PcinnamomiGKB4/fasta/data/FungiDB-68_PcinnamomiGKB4_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/PcinnamomiGKB4/fasta/data/FungiDB-68_PcinnamomiGKB4_AnnotatedTranscripts.fasta	N/A	N/A	N/A	19981	9504	N/A	0	19981	69528	19981	N/A	0	19981	N/A	N/A	N/A	N/A
http://FungiDB.org/common/downloads/Current_Release/PcomataTmat/gff/data/FungiDB-68_PcomataTmat.gff	yes	FungiDB	7	0	0	Apollo	N/A	N/A	N/A	INSDC	GCA_900290415.1	34.39	GenBank	Oct 22, 2018	yes	Podospora comata strain T mat+	Podospora comata	48703	strain T mat+	N/A	http://FungiDB.org/common/downloads/Current_Release/PcomataTmat/fasta/data/FungiDB-68_PcomataTmat_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/PcomataTmat/fasta/data/FungiDB-68_PcomataTmat_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/PcomataTmat/fasta/data/FungiDB-68_PcomataTmat_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/PcomataTmat/fasta/data/FungiDB-68_PcomataTmat_AnnotatedTranscripts.fasta	N/A	998	N/A	13100	7103	N/A	2652	10448	214	10448	N/A	2178	N/A	N/A	N/A	N/A	1
http://FungiDB.org/common/downloads/Current_Release/PeffusaR13/gff/data/FungiDB-68_PeffusaR13.gff	no	FungiDB	0	784	0	Apollo	N/A	N/A	N/A	INSDC	GCA_003843895.1	32.16	GenBank	27/11/2018	yes	Peronospora effusa R13	Peronospora effusa	542832	R13	N/A	http://FungiDB.org/common/downloads/Current_Release/PeffusaR13/fasta/data/FungiDB-68_PeffusaR13_CDs.fasta	http://FungiDB.org/common/downloads/Current_Release/PeffusaR13/fasta/data/FungiDB-68_PeffusaR13_Genome.fasta	http://FungiDB.org/common/downloads/Current_Release/PeffusaR13/fasta/data/FungiDB-68_PeffusaR13_AnnotatedProteins.fasta	http://FungiDB.org/common/downloads/Current_Release/PeffusaR13/fasta/data/FungiDB-68_PeffusaR13_AnnotatedTranscripts.fasta	N/A	692	N/A	8603	5447	N/A	0	8603	566	8603	N/A	0	N/A	N/A	N/A	N/A	N/A
